AL, 02, 1977071806,   ,chunshu,   0, 258N,  868W,  20,     , TD,    UNNAMED
AL, 02, 1977071812,   ,chunshu,   0, 270N,  870W,  25,     , TD,    UNNAMED
AL, 02, 1977071818,   ,chunshu,   0, 283N,  872W,  30,     , TD,    UNNAMED
AL, 02, 1977071900,   ,chunshu,   0, 295N,  875W,  30,     , TD,    UNNAMED
AL, 02, 1977071906,   ,chunshu,   0, 307N,  878W,  25,     , TD,    UNNAMED
AL, 02, 1977071912,   ,chunshu,   0, 320N,  880W,    ,     , TD,    UNNAMED
