AL, 17, 1975100312,   ,chunshu,   0, 280N,  330W,  20,     , TD,    UNNAMED
AL, 17, 1975100318,   ,chunshu,   0, 289N,  342W,  25,     , TD,    UNNAMED
AL, 17, 1975100400,   ,chunshu,   0, 298N,  355W,  25,     , TD,    UNNAMED
AL, 17, 1975100406,   ,chunshu,   0, 307N,  368W,  25,     , TD,    UNNAMED
AL, 17, 1975100412,   ,chunshu,   0, 315N,  380W,  25,     , TD,    UNNAMED
AL, 17, 1975100418,   ,chunshu,   0, 321N,  376W,  25,     , TD,    UNNAMED
AL, 17, 1975100500,   ,chunshu,   0, 328N,  372W,  25,     , TD,    UNNAMED
AL, 17, 1975100506,   ,chunshu,   0, 334N,  368W,  25,     , TD,    UNNAMED
AL, 17, 1975100512,   ,chunshu,   0, 340N,  365W,  20,     , TD,    UNNAMED
