AL, 05, 1905100506,   ,chunshu,   0, 230N,  889W,  35,     , TS
AL, 05, 1905100512,   ,chunshu,   0, 230N,  895W,  40,     , TS
AL, 05, 1905100518,   ,chunshu,   0, 230N,  899W,  40,     , TS
AL, 05, 1905100600,   ,chunshu,   0, 231N,  904W,  40,     , TS
AL, 05, 1905100606,   ,chunshu,   0, 233N,  908W,  40,     , TS
AL, 05, 1905100612,   ,chunshu,   0, 236N,  911W,  40,     , TS
AL, 05, 1905100618,   ,chunshu,   0, 240N,  916W,  40,     , TS
AL, 05, 1905100700,   ,chunshu,   0, 244N,  920W,  40,     , TS
AL, 05, 1905100706,   ,chunshu,   0, 249N,  924W,  40,     , TS
AL, 05, 1905100712,   ,chunshu,   0, 252N,  926W,  40,     , TS
AL, 05, 1905100718,   ,chunshu,   0, 256N,  927W,  40,     , TS
AL, 05, 1905100800,   ,chunshu,   0, 258N,  927W,  45,     , TS
AL, 05, 1905100806,   ,chunshu,   0, 260N,  926W,  45,     , TS
AL, 05, 1905100812,   ,chunshu,   0, 263N,  925W,  45,     , TS
AL, 05, 1905100818,   ,chunshu,   0, 267N,  924W,  45,     , TS
AL, 05, 1905100900,   ,chunshu,   0, 273N,  923W,  45,     , TS
AL, 05, 1905100906,   ,chunshu,   0, 280N,  922W,  45,     , TS
AL, 05, 1905100912,   ,chunshu,   0, 287N,  920W,  45,     , TS
AL, 05, 1905100917,   ,chunshu,   0, 295N,  914W,  45,     , TS
AL, 05, 1905100918,   ,chunshu,   0, 296N,  913W,  40,     , TS
AL, 05, 1905101000,   ,chunshu,   0, 307N,  905W,  35,     , TS
AL, 05, 1905101006,   ,chunshu,   0, 320N,  898W,  30,     , EX
AL, 05, 1905101012,   ,chunshu,   0, 335N,  887W,  25,     , EX
AL, 05, 1905101018,   ,chunshu,   0, 347N,  865W,  25,     , EX
AL, 05, 1905101100,   ,chunshu,   0, 356N,  843W,  25,     , EX
AL, 05, 1905101106,   ,chunshu,   0, 364N,  824W,  25,     , EX
AL, 05, 1905101112,   ,chunshu,   0, 373N,  800W,  25,     , EX
AL, 05, 1905101118,   ,chunshu,   0, 385N,  777W,  25,     , EX
