EP, 12, 1966100400,   ,chunshu,   0, 160N, 1030W,  25,     , TD
EP, 12, 1966100406,   ,chunshu,   0, 163N, 1031W,  25,     , TD
EP, 12, 1966100412,   ,chunshu,   0, 168N, 1031W,  45,     , TS
EP, 12, 1966100418,   ,chunshu,   0, 174N, 1031W,  45,     , TS
EP, 12, 1966100500,   ,chunshu,   0, 180N, 1030W,  45,     , TS
EP, 12, 1966100506,   ,chunshu,   0, 186N, 1031W,  45,     , ET
EP, 12, 1966100512,   ,chunshu,   0, 191N, 1032W,  25,     , ET
