EP, 11, 1987082818,   ,chunshu,   0, 103N, 1189W,  30,     , TD
EP, 11, 1987082900,   ,chunshu,   0, 102N, 1202W,  30,     , TD
EP, 11, 1987082906,   ,chunshu,   0, 102N, 1215W,  35,     , TS
EP, 11, 1987082912,   ,chunshu,   0, 102N, 1228W,  35,     , TS
EP, 11, 1987082918,   ,chunshu,   0, 103N, 1241W,  35,     , TS
EP, 11, 1987083000,   ,chunshu,   0, 103N, 1252W,  35,     , TS
EP, 11, 1987083006,   ,chunshu,   0, 103N, 1265W,  30,     , TD
EP, 11, 1987083012,   ,chunshu,   0, 103N, 1277W,  25,     , TD
EP, 11, 1987083018,   ,chunshu,   0, 103N, 1292W,  20,     , TD
