AL, 16, 1972100112,   ,chunshu,   0, 295N,  535W,  20,     , TD,    UNNAMED
AL, 16, 1972100118,   ,chunshu,   0, 307N,  536W,  25,     , TD,    UNNAMED
AL, 16, 1972100200,   ,chunshu,   0, 320N,  537W,  25,     , TD,    UNNAMED
AL, 16, 1972100206,   ,chunshu,   0, 332N,  538W,  25,     , TD,    UNNAMED
AL, 16, 1972100212,   ,chunshu,   0, 345N,  540W,  25,     , TD,    UNNAMED
AL, 16, 1972100218,   ,chunshu,   0, 357N,  532W,  25,     , TD,    UNNAMED
AL, 16, 1972100300,   ,chunshu,   0, 370N,  525W,  25,     , TD,    UNNAMED
AL, 16, 1972100306,   ,chunshu,   0, 382N,  518W,  20,     , TD,    UNNAMED
AL, 16, 1972100312,   ,chunshu,   0, 395N,  510W,  20,     , TD,    UNNAMED
