AL, 09, 1972081612,   ,chunshu,   0, 140N,  170W,  20,     , TD,    UNNAMED
AL, 09, 1972081618,   ,chunshu,   0, 142N,  184W,  20,     , TD,    UNNAMED
AL, 09, 1972081700,   ,chunshu,   0, 145N,  198W,  25,     , TD,    UNNAMED
AL, 09, 1972081706,   ,chunshu,   0, 147N,  211W,  25,     , TD,    UNNAMED
AL, 09, 1972081712,   ,chunshu,   0, 150N,  225W,  25,     , TD,    UNNAMED
AL, 09, 1972081718,   ,chunshu,   0, 150N,  237W,  25,     , TD,    UNNAMED
AL, 09, 1972081800,   ,chunshu,   0, 150N,  250W,  25,     , TD,    UNNAMED
AL, 09, 1972081806,   ,chunshu,   0, 150N,  262W,  20,     , TD,    UNNAMED
AL, 09, 1972081812,   ,chunshu,   0, 150N,  275W,  20,     , TD,    UNNAMED
