AL, 03, 1976061112,   ,chunshu,   0, 265N,  810W,  20,     , TD,    UNNAMED
AL, 03, 1976061118,   ,chunshu,   0, 282N,  785W,  25,     , TD,    UNNAMED
AL, 03, 1976061200,   ,chunshu,   0, 300N,  762W,  30,     , TD,    UNNAMED
AL, 03, 1976061206,   ,chunshu,   0, 318N,  738W,  30,     , TD,    UNNAMED
AL, 03, 1976061212,   ,chunshu,   0, 335N,  715W,  25,     , TD,    UNNAMED
AL, 03, 1976061218,   ,chunshu,   0, 352N,  692W,  20,     , TD,    UNNAMED
