AL, 01, 1981040612,   ,chunshu,   0, 210N,  615W,  25,     , TD,    UNNAMED
AL, 01, 1981040618,   ,chunshu,   0, 202N,  621W,  30,     , TD,    UNNAMED
AL, 01, 1981040700,   ,chunshu,   0, 197N,  629W,  30,     , TD,    UNNAMED
AL, 01, 1981040706,   ,chunshu,   0, 189N,  634W,  25,     , TD,    UNNAMED
AL, 01, 1981040712,   ,chunshu,   0, 180N,  640W,  20,     , TD,    UNNAMED
