AL, 02, 1984061812,   ,chunshu,   0, 205N,  940W,  20,     , TD,    UNNAMED
AL, 02, 1984061818,   ,chunshu,   0, 208N,  948W,  20,     , TD,    UNNAMED
AL, 02, 1984061900,   ,chunshu,   0, 210N,  955W,  25,     , TD,    UNNAMED
AL, 02, 1984061906,   ,chunshu,   0, 212N,  962W,  25,     , TD,    UNNAMED
AL, 02, 1984061912,   ,chunshu,   0, 216N,  968W,  30,     , TD,    UNNAMED
AL, 02, 1984061918,   ,chunshu,   0, 219N,  972W,  30,     , TD,    UNNAMED
AL, 02, 1984062000,   ,chunshu,   0, 221N,  980W,  30,     , TD,    UNNAMED
AL, 02, 1984062006,   ,chunshu,   0, 227N,  985W,    ,     , TD,    UNNAMED
