AL, 05, 1942091518,   ,chunshu,   0, 125N,  588W,  35,     , TS
AL, 05, 1942091600,   ,chunshu,   0, 133N,  605W,  35,     , TS
AL, 05, 1942091606,   ,chunshu,   0, 140N,  621W,  35,     , TS
AL, 05, 1942091612,   ,chunshu,   0, 145N,  637W,  40,     , TS
AL, 05, 1942091618,   ,chunshu,   0, 149N,  654W,  40,     , TS
AL, 05, 1942091700,   ,chunshu,   0, 153N,  671W,  40,     , TS
AL, 05, 1942091706,   ,chunshu,   0, 157N,  687W,  45,     , TS
AL, 05, 1942091712,   ,chunshu,   0, 161N,  703W,  45,     , TS
AL, 05, 1942091718,   ,chunshu,   0, 163N,  719W,  45,     , TS
AL, 05, 1942091800,   ,chunshu,   0, 164N,  733W,  45,     , TS
AL, 05, 1942091806,   ,chunshu,   0, 165N,  745W,  45,     , TS
AL, 05, 1942091812,   ,chunshu,   0, 165N,  755W,  45,     , TS
AL, 05, 1942091818,   ,chunshu,   0, 165N,  763W,  45,     , TS
AL, 05, 1942091900,   ,chunshu,   0, 165N,  771W,  45,     , TS
AL, 05, 1942091906,   ,chunshu,   0, 165N,  779W,  45,     , TS
AL, 05, 1942091912,   ,chunshu,   0, 165N,  787W,  45,     , TS
AL, 05, 1942091918,   ,chunshu,   0, 165N,  794W,  45,     , TS
AL, 05, 1942092000,   ,chunshu,   0, 165N,  802W,  45,     , TS
AL, 05, 1942092006,   ,chunshu,   0, 166N,  810W,  45,     , TS
AL, 05, 1942092012,   ,chunshu,   0, 167N,  818W,  45,     , TS
AL, 05, 1942092018,   ,chunshu,   0, 168N,  826W,  45,     , TS
AL, 05, 1942092100,   ,chunshu,   0, 168N,  834W,  45,     , TS
AL, 05, 1942092106,   ,chunshu,   0, 168N,  842W,  40,     , TS
AL, 05, 1942092112,   ,chunshu,   0, 168N,  850W,  40,     , TS
AL, 05, 1942092118,   ,chunshu,   0, 168N,  858W,  40,     , TS
AL, 05, 1942092200,   ,chunshu,   0, 168N,  866W,  40,     , TS
AL, 05, 1942092206,   ,chunshu,   0, 168N,  873W,  40,     , TS
AL, 05, 1942092212,   ,chunshu,   0, 168N,  880W,  35,     , TS
AL, 05, 1942092218,   ,chunshu,   0, 168N,  887W,  30,     , TD
AL, 05, 1942092300,   ,chunshu,   0, 168N,  894W,  30,     , TD
AL, 05, 1942092306,   ,chunshu,   0, 168N,  902W,  25,     , TD
AL, 05, 1942092312,   ,chunshu,   0, 168N,  910W,  25,     , TD
