CP, 01, 1985102318,   ,chunshu,   0,  97N, 1595W,  30,     , TD
CP, 01, 1985102400,   ,chunshu,   0, 102N, 1602W,  40,     , TS
CP, 01, 1985102406,   ,chunshu,   0, 108N, 1609W,  40,     , TS
CP, 01, 1985102412,   ,chunshu,   0, 113N, 1616W,  50,     , TS
CP, 01, 1985102418,   ,chunshu,   0, 119N, 1623W,  50,     , TS
CP, 01, 1985102500,   ,chunshu,   0, 125N, 1630W,  60,     , TS
CP, 01, 1985102506,   ,chunshu,   0, 129N, 1634W,  60,     , TS
CP, 01, 1985102512,   ,chunshu,   0, 133N, 1636W,  65,     , HU
CP, 01, 1985102518,   ,chunshu,   0, 138N, 1639W,  75,     , HU
CP, 01, 1985102600,   ,chunshu,   0, 142N, 1642W,  80,     , HU
CP, 01, 1985102606,   ,chunshu,   0, 149N, 1642W,  80,     , HU
CP, 01, 1985102612,   ,chunshu,   0, 158N, 1642W,  80,     , HU
CP, 01, 1985102618,   ,chunshu,   0, 166N, 1643W,  75,     , HU
CP, 01, 1985102700,   ,chunshu,   0, 175N, 1643W,  75,     , HU
CP, 01, 1985102706,   ,chunshu,   0, 183N, 1645W,  75,     , HU
CP, 01, 1985102712,   ,chunshu,   0, 191N, 1650W,  70,     , HU
CP, 01, 1985102718,   ,chunshu,   0, 199N, 1656W,  70,     , HU
CP, 01, 1985102800,   ,chunshu,   0, 207N, 1663W,  70,     , HU
CP, 01, 1985102806,   ,chunshu,   0, 215N, 1668W,  70,     , HU
CP, 01, 1985102812,   ,chunshu,   0, 225N, 1673W,  70,     , HU
CP, 01, 1985102818,   ,chunshu,   0, 234N, 1677W,  70,     , HU
CP, 01, 1985102900,   ,chunshu,   0, 242N, 1683W,  70,     , HU
CP, 01, 1985102906,   ,chunshu,   0, 253N, 1689W,  70,     , HU
CP, 01, 1985102912,   ,chunshu,   0, 267N, 1693W,  70,     , HU
CP, 01, 1985102918,   ,chunshu,   0, 284N, 1696W,  70,     , HU
CP, 01, 1985103000,   ,chunshu,   0, 300N, 1697W,  70,     , HU
CP, 01, 1985103006,   ,chunshu,   0, 318N, 1698W,  60,     , TS
