AL, 05, 1973071912,   ,chunshu,   0, 105N,  340W,  20,     , TD,    UNNAMED
AL, 05, 1973071918,   ,chunshu,   0, 107N,  356W,  25,     , TD,    UNNAMED
AL, 05, 1973072000,   ,chunshu,   0, 108N,  372W,  25,     , TD,    UNNAMED
AL, 05, 1973072006,   ,chunshu,   0, 109N,  388W,  25,     , TD,    UNNAMED
AL, 05, 1973072012,   ,chunshu,   0, 110N,  405W,  25,     , TD,    UNNAMED
AL, 05, 1973072018,   ,chunshu,   0, 110N,  418W,  25,     , TD,    UNNAMED
AL, 05, 1973072100,   ,chunshu,   0, 110N,  430W,  25,     , TD,    UNNAMED
AL, 05, 1973072106,   ,chunshu,   0, 110N,  442W,  25,     , TD,    UNNAMED
AL, 05, 1973072112,   ,chunshu,   0, 110N,  455W,  20,     , TD,    UNNAMED
