AL, 07, 1981070206,   ,chunshu,   0, 240N,  790W,  20,     , TD,    UNNAMED
AL, 07, 1981070212,   ,chunshu,   0, 250N,  800W,  25,     , TD,    UNNAMED
AL, 07, 1981070218,   ,chunshu,   0, 268N,  803W,  25,     , TD,    UNNAMED
AL, 07, 1981070300,   ,chunshu,   0, 280N,  805W,  25,     , TD,    UNNAMED
AL, 07, 1981070306,   ,chunshu,   0, 292N,  808W,  30,     , TD,    UNNAMED
AL, 07, 1981070312,   ,chunshu,   0, 310N,  810W,  30,     , TD,    UNNAMED
AL, 07, 1981070318,   ,chunshu,   0, 325N,  805W,  25,     , TD,    UNNAMED
AL, 07, 1981070400,   ,chunshu,   0, 340N,  800W,    ,     , TD,    UNNAMED
