AL, 20, 1974111012,   ,chunshu,   0, 210N,  690W,  20,     , TD,    UNNAMED
AL, 20, 1974111018,   ,chunshu,   0, 214N,  691W,  25,     , TD,    UNNAMED
AL, 20, 1974111100,   ,chunshu,   0, 218N,  692W,  25,     , TD,    UNNAMED
AL, 20, 1974111106,   ,chunshu,   0, 222N,  693W,  25,     , TD,    UNNAMED
AL, 20, 1974111112,   ,chunshu,   0, 225N,  695W,  25,     , TD,    UNNAMED
AL, 20, 1974111118,   ,chunshu,   0, 228N,  697W,  25,     , TD,    UNNAMED
AL, 20, 1974111200,   ,chunshu,   0, 232N,  698W,  20,     , TD,    UNNAMED
AL, 20, 1974111206,   ,chunshu,   0, 236N,  699W,  20,     , TD,    UNNAMED
AL, 20, 1974111212,   ,chunshu,   0, 240N,  700W,  20,     , TD,    UNNAMED
