EP, 12, 1988092106,   ,chunshu,   0, 127N,  975W,  25, 1010, TD
EP, 12, 1988092112,   ,chunshu,   0, 131N,  985W,  30, 1008, TD
EP, 12, 1988092118,   ,chunshu,   0, 136N,  997W,  35, 1005, TS
EP, 12, 1988092200,   ,chunshu,   0, 140N, 1010W,  40, 1003, TS
EP, 12, 1988092206,   ,chunshu,   0, 146N, 1024W,  45, 1000, TS
EP, 12, 1988092212,   ,chunshu,   0, 152N, 1038W,  50,  998, TS
EP, 12, 1988092218,   ,chunshu,   0, 158N, 1049W,  55,  994, TS
EP, 12, 1988092300,   ,chunshu,   0, 162N, 1060W,  60,  991, TS
EP, 12, 1988092306,   ,chunshu,   0, 166N, 1072W,  65,  987, HU
EP, 12, 1988092312,   ,chunshu,   0, 169N, 1083W,  75,  980, HU
EP, 12, 1988092318,   ,chunshu,   0, 171N, 1092W,  85,  974, HU
EP, 12, 1988092400,   ,chunshu,   0, 172N, 1102W,  90,  970, HU
EP, 12, 1988092406,   ,chunshu,   0, 174N, 1111W,  90,  970, HU
EP, 12, 1988092412,   ,chunshu,   0, 176N, 1120W,  85,  971, HU
EP, 12, 1988092418,   ,chunshu,   0, 177N, 1131W,  80,  974, HU
EP, 12, 1988092500,   ,chunshu,   0, 177N, 1142W,  80,  977, HU
EP, 12, 1988092506,   ,chunshu,   0, 177N, 1153W,  75,  979, HU
EP, 12, 1988092512,   ,chunshu,   0, 176N, 1164W,  75,  981, HU
EP, 12, 1988092518,   ,chunshu,   0, 176N, 1177W,  70,  983, HU
EP, 12, 1988092600,   ,chunshu,   0, 176N, 1187W,  70,  984, HU
EP, 12, 1988092606,   ,chunshu,   0, 176N, 1198W,  70,  985, HU
EP, 12, 1988092612,   ,chunshu,   0, 176N, 1209W,  65,  986, HU
EP, 12, 1988092618,   ,chunshu,   0, 178N, 1220W,  65,  988, HU
EP, 12, 1988092700,   ,chunshu,   0, 181N, 1230W,  65,  989, HU
EP, 12, 1988092706,   ,chunshu,   0, 185N, 1240W,  60,  991, TS
EP, 12, 1988092712,   ,chunshu,   0, 191N, 1250W,  55,  994, TS
EP, 12, 1988092718,   ,chunshu,   0, 196N, 1261W,  50,  996, TS
EP, 12, 1988092800,   ,chunshu,   0, 199N, 1273W,  45, 1000, TS
EP, 12, 1988092806,   ,chunshu,   0, 201N, 1286W,  40, 1003, TS
EP, 12, 1988092812,   ,chunshu,   0, 205N, 1298W,  35, 1006, TS
EP, 12, 1988092818,   ,chunshu,   0, 209N, 1310W,  30, 1008, TD
EP, 12, 1988092900,   ,chunshu,   0, 214N, 1320W,  30, 1010, TD
EP, 12, 1988092906,   ,chunshu,   0, 218N, 1332W,  30, 1012, TD
EP, 12, 1988092912,   ,chunshu,   0, 222N, 1343W,  25, 1012, TD
EP, 12, 1988092918,   ,chunshu,   0, 225N, 1355W,  25, 1014, TD
EP, 12, 1988093000,   ,chunshu,   0, 228N, 1368W,  20, 1014, TD
EP, 12, 1988093006,   ,chunshu,   0, 232N, 1380W,  20, 1015, TD
EP, 12, 1988093012,   ,chunshu,   0, 235N, 1391W,  20, 1015, TD
