AL, 03, 1971071012,   ,chunshu,   0, 270N,  970W,  20,     , TD,    UNNAMED
AL, 03, 1971071018,   ,chunshu,   0, 270N,  975W,  25,     , TD,    UNNAMED
AL, 03, 1971071100,   ,chunshu,   0, 270N,  980W,  25,     , TD,    UNNAMED
AL, 03, 1971071106,   ,chunshu,   0, 270N,  985W,  25,     , TD,    UNNAMED
AL, 03, 1971071112,   ,chunshu,   0, 270N,  990W,    ,     , TD,    UNNAMED
