AL, 12, 1976090412,   ,chunshu,   0, 320N,  770W,  20,     , TD,    UNNAMED
AL, 12, 1976090418,   ,chunshu,   0, 324N,  765W,  25,     , TD,    UNNAMED
AL, 12, 1976090500,   ,chunshu,   0, 328N,  760W,  25,     , TD,    UNNAMED
AL, 12, 1976090506,   ,chunshu,   0, 331N,  755W,  25,     , TD,    UNNAMED
AL, 12, 1976090512,   ,chunshu,   0, 335N,  750W,  25,     , TD,    UNNAMED
AL, 12, 1976090518,   ,chunshu,   0, 337N,  741W,  25,     , TD,    UNNAMED
AL, 12, 1976090600,   ,chunshu,   0, 340N,  733W,  25,     , TD,    UNNAMED
AL, 12, 1976090606,   ,chunshu,   0, 343N,  724W,  20,     , TD,    UNNAMED
AL, 12, 1976090612,   ,chunshu,   0, 345N,  715W,  20,     , TD,    UNNAMED
