AL, 09, 1987090700,   ,chunshu,   0, 286N,  780W,  25,     , TD,    UNNAMED
AL, 09, 1987090706,   ,chunshu,   0, 298N,  785W,  30,     , TD,    UNNAMED
AL, 09, 1987090712,   ,chunshu,   0, 310N,  787W,  30,     , TD,    UNNAMED
AL, 09, 1987090718,   ,chunshu,   0, 323N,  786W,  30,     , TD,    UNNAMED
AL, 09, 1987090800,   ,chunshu,   0, 335N,  785W,  30,     , TD,    UNNAMED
AL, 09, 1987090806,   ,chunshu,   0, 348N,  785W,    ,     , TD,    UNNAMED
AL, 09, 1987090812,   ,chunshu,   0, 360N,  785W,    ,     , TD,    UNNAMED
