IO, 01, 2002050518,   ,chunshu,   0,  86N,  677E,  25, 1002, TD
IO, 01, 2002050600,   ,chunshu,   0,  87N,  672E,  25, 1002, TD
IO, 01, 2002050606,   ,chunshu,   0,  92N,  665E,  30, 1002, TD
IO, 01, 2002050612,   ,chunshu,   0, 103N,  660E,  30, 1000, TD
IO, 01, 2002050618,   ,chunshu,   0, 115N,  657E,  30, 1000, TD
IO, 01, 2002050700,   ,chunshu,   0, 123N,  648E,  40,  994, TS
IO, 01, 2002050706,   ,chunshu,   0, 126N,  640E,  40,  997, TS
IO, 01, 2002050712,   ,chunshu,   0, 126N,  633E,  40,  994, TS
IO, 01, 2002050718,   ,chunshu,   0, 126N,  627E,  35,  997, TS
IO, 01, 2002050800,   ,chunshu,   0, 129N,  620E,  35,  997, TS
IO, 01, 2002050806,   ,chunshu,   0, 132N,  611E,  35,  997, TS
IO, 01, 2002050812,   ,chunshu,   0, 134N,  604E,  35,  997, TS
IO, 01, 2002050818,   ,chunshu,   0, 138N,  596E,  35,  997, TS
IO, 01, 2002050900,   ,chunshu,   0, 142N,  587E,  40,  994, TS
IO, 01, 2002050906,   ,chunshu,   0, 146N,  577E,  45,  991, TS
IO, 01, 2002050912,   ,chunshu,   0, 150N,  565E,  45,  991, TS
IO, 01, 2002050918,   ,chunshu,   0, 153N,  553E,  45,  991, TS
IO, 01, 2002051000,   ,chunshu,   0, 157N,  544E,  45,  991, TS
IO, 01, 2002051006,   ,chunshu,   0, 160N,  538E,  40,  994, TS
IO, 01, 2002051012,   ,chunshu,   0, 165N,  533E,  35,  997, TS
IO, 01, 2002051018,   ,chunshu,   0, 174N,  531E,  30, 1000, TD
