AL, 04, 1986080406,   ,chunshu,   0, 240N,  929W,  25,     , TD,    UNNAMED
AL, 04, 1986080412,   ,chunshu,   0, 243N,  939W,  25,     , TD,    UNNAMED
AL, 04, 1986080418,   ,chunshu,   0, 251N,  945W,  30,     , TD,    UNNAMED
AL, 04, 1986080500,   ,chunshu,   0, 259N,  952W,  30,     , TD,    UNNAMED
AL, 04, 1986080506,   ,chunshu,   0, 268N,  960W,  30,     , TD,    UNNAMED
AL, 04, 1986080512,   ,chunshu,   0, 272N,  970W,  25,     , TD,    UNNAMED
AL, 04, 1986080518,   ,chunshu,   0, 280N,  978W,    ,     , TD,    UNNAMED
