IO, 03, 2002110918,   ,chunshu,   0, 117N,  825E,  25, 1002, TD
IO, 03, 2002111000,   ,chunshu,   0, 119N,  825E,  25, 1002, TD
IO, 03, 2002111006,   ,chunshu,   0, 121N,  825E,  25, 1002, TD
IO, 03, 2002111012,   ,chunshu,   0, 125N,  826E,  25, 1002, TD
IO, 03, 2002111018,   ,chunshu,   0, 131N,  829E,  25, 1002, TD
IO, 03, 2002111100,   ,chunshu,   0, 136N,  835E,  30, 1000, TD
IO, 03, 2002111106,   ,chunshu,   0, 143N,  843E,  30, 1000, TD
IO, 03, 2002111112,   ,chunshu,   0, 153N,  850E,  35,  997, TS
IO, 03, 2002111118,   ,chunshu,   0, 165N,  856E,  35,  997, TS
IO, 03, 2002111200,   ,chunshu,   0, 178N,  863E,  35,  997, TS
IO, 03, 2002111206,   ,chunshu,   0, 208N,  874E,  55,  984, TS
IO, 03, 2002111212,   ,chunshu,   0, 232N,  892E,  30, 1000, TD
