AL, 06, 1975072812,   ,chunshu,   0, 290N,  860W,  20,     , TD,    UNNAMED
AL, 06, 1975072818,   ,chunshu,   0, 291N,  868W,  25,     , TD,    UNNAMED
AL, 06, 1975072900,   ,chunshu,   0, 292N,  875W,  30,     , TD,    UNNAMED
AL, 06, 1975072906,   ,chunshu,   0, 293N,  883W,  30,     , TD,    UNNAMED
AL, 06, 1975072912,   ,chunshu,   0, 295N,  890W,  30,     , TD,    UNNAMED
AL, 06, 1975072918,   ,chunshu,   0, 298N,  895W,  25,     , TD,    UNNAMED
AL, 06, 1975073000,   ,chunshu,   0, 302N,  900W,  25,     , TD,    UNNAMED
AL, 06, 1975073006,   ,chunshu,   0, 306N,  905W,  25,     , TD,    UNNAMED
AL, 06, 1975073012,   ,chunshu,   0, 310N,  910W,    ,     , TD,    UNNAMED
